1,729.000000,759912.154804,4479098.631594
2,3727.000000,758892.363804,4431638.792794
3,2669.000000,759912.154804,4479098.631594
22,4043.000000,763520.389405,4434453.084894
23,4046.000000,764030.097405,4434131.149194
24,4047.000000,764065.598305,4433792.749194
25,4051.000000,763890.732505,4432675.148794
26,4053.000000,762520.392304,4429725.436794
27,4057.000000,762038.457004,4429924.946994
28,4059.000000,761432.631504,4430274.600194

